"id","ident","type","name","latitude_deg","longitude_deg","elevation_ft","continent","iso_country","iso_region","municipality","scheduled_service","gps_code","iata_code","local_code","home_link","wikipedia_link","keywords"
34934,"XLLN","small_airport","Kasimovo Airfield",60.198299,30.334999,230,"EU","RU","RU-LEN","St. Petersburg","no",,,"XLLN",,"https://en.wikipedia.org/wiki/Kasimovo_Airport","Аэродром Касимово"
43018,"XLMV","medium_airport","Severomorsk-3 Naval Air Base",68.866669,33.716667,564,"EU","RU","RU-MUR","Severomorsk","no",,,"XLMV","http://severomorsk.3dn.ru/","https://en.wikipedia.org/wiki/Severomorsk-3_(air_base)","Malyavr, Murmansk Northeast"
319516,"XLO","closed","Long Xuyên Airport",10.330134,105.473144,12,"AS","VN","VN-SW","Long Xuyên","no",,,,,,"XLO, XLO"
43010,"XLWF","medium_airport","Fedotovo Naval Air Base",59.190372,39.123459,574,"EU","RU","RU-VLG","Kipelovo","no",,,"XLWF","http://www.vologda18.narod.ru/","https://en.wikipedia.org/wiki/Fedotovo_(air_base)","ЬЛВФ, Kipelovo Naval Air Base, Аэродром Федотово, Аэродром Кипелово"
44760,"XLWT","small_airport","Trufanovo Airfield",59.308998,39.849998,417,"EU","RU","RU-VLG","Vologda","no",,,"XLWT","http://www.chpa.ru/dzvologda/dzvologda_main.htm",,"Аэродром Труфаново"
313435,"XMA","small_airport","Maramag Airport",7.7538,125.0333,919,"AS","PH","PH-BUK","Maramag","no",,"XMA",,"http://www.pbase.com/philippineaviation/maramagoadi_airport_bukidnon",,"Oadi"
30591,"XMUC","closed","Flughafen München-Riem",48.137798,11.6903,,"EU","DE","DE-BY","Munich","no",,,,,"https://en.wikipedia.org/wiki/Munich-Riem_airport","EDDM, MUC"
319521,"XNG","closed","Quảng Ngãi Airfield",15.115474,108.771816,50,"AS","VN","VN-SCC","Quảng Ngãi","no",,,,,"https://en.wikipedia.org/wiki/Qu%E1%BA%A3ng_Ng%C3%A3i_Airfield","XNG, XNG"
41917,"XPLO","small_airport","Plockton Airstrip",57.335499,-5.67308,226,"EU","GB","GB-SCT","Plockton","no",,,,,,"EGEV"
332207,"XRQ","small_airport","New Barag Right Banner Baogede Airport",48.575585,116.939382,1798,"AS","CN","CN-15","New Barag Right Banner","yes",,"XRQ",,,"https://en.wikipedia.org/wiki/Xinbarag_Youqi_Baogede_Airport",
35017,"XRWL","medium_airport","Lebyazhye Air Base",50.201698,45.208302,381,"AS","RU","RU-VGG","Kamyshin","no","XRWL",,,,"https://en.wikipedia.org/wiki/Lebyazhye_(air_base)","Аэродром Лебяжье, ЬРВЛ"
26225,"XS00","small_airport","Flying D Airport",30.63719940185547,-98.74829864501953,1460,"NA","US","US-TX","Llano","no","XS00",,"XS00",,,
26226,"XS01","small_airport","Tschirhart Ranch Airport",30.450199127197266,-98.88619995117188,2060,"NA","US","US-TX","Fredericksburg","no","XS01",,"XS01",,,
26227,"XS02","closed","Tarrant County Water Control Heliport",32.7551,-97.343597,540,"NA","US","US-TX","Fort Worth","no",,,,,,"XS02, XS02"
26228,"XS03","small_airport","Herbert Ranch Airport",30.486573,-98.284951,1140,"NA","US","US-TX","Marble Falls","no","XS03",,"XS03",,,
26229,"XS04","heliport","Crockett Medical Center Heliport",31.32523,-95.438994,368,"NA","US","US-TX","Crockett","no",,,,,,"XS04, East Texas Medical Center Crockett Heliport, Kings Inn Heliport, Houston County Hospital Heliport"
26230,"XS05","closed","H M Ranch Airport",29.598801,-98.171097,751,"NA","US","US-TX","Marion","no",,,,,,"XS05"
26231,"XS06","closed","Flying B Ranch Airport",32.298501,-97.149498,665,"NA","US","US-TX","Grandview","no",,,,,,"XS06"
26232,"XS07","small_airport","W D Cornelius Ranch Airport",28.9503,-96.059998,47,"NA","US","US-TX","Markham","no","XS07",,"XS07",,,
26233,"XS08","small_airport","Polk Ranch Airport",30.876800537109375,-99.19950103759766,1840,"NA","US","US-TX","Mason","no","XS08",,"XS08",,,
26234,"XS09","small_airport","Estates Airpark",30.537500381469727,-95.4364013671875,325,"NA","US","US-TX","New Waverly","no","XS09",,"XS09",,,
26235,"XS10","closed","Aransas National Wildlife Refuge Airport",28.124533,-96.798692,10,"NA","US","US-TX","Matagorda Island","no",,,,,,"XS10"
26236,"XS11","small_airport","Idlewild Airport",29.777899,-99.361407,1660,"NA","US","US-TX","Medina","no","XS11",,"XS11",,,
26237,"XS12","small_airport","Liberty Hill Air Ranch Airport",30.678058,-98.017294,1161,"NA","US","US-TX","Liberty Hill","no","XS12",,"XS12",,,
26238,"XS13","small_airport","T-4 Ranch Airport",29.816600799560547,-99.19670104980469,1595,"NA","US","US-TX","Medina","no","XS13",,"XS13",,,
26239,"XS14","small_airport","Weese International Airport",32.969398498535156,-96.07060241699219,487,"NA","US","US-TX","Greenville","no","XS14",,"XS14",,,
26240,"XS15","small_airport","Womack Ranch Airport",30.779108,-99.894421,2200,"NA","US","US-TX","Menard","no","XS15",,"XS15",,,
26241,"XS16","heliport","San Jacinto College Central Campus Heliport",29.65920066833496,-95.11190032958984,26,"NA","US","US-TX","Pasadena","no","XS16",,"XS16",,,
26242,"XS17","small_airport","Hensley Ranch Airport",30.7091007232666,-96.90190124511719,460,"NA","US","US-TX","Milano","no","XS17",,"XS17",,,
26243,"XS18","small_airport","Tom J Moore Farm Airport",30.384700775146484,-96.22470092773438,198,"NA","US","US-TX","Millican","no","XS18",,"XS18",,,
26244,"XS19","heliport","Cedar Park Regional Medical Center Heliport",30.532611,-97.813445,921,"NA","US","US-TX","Cedar Park","no","XS19",,"XS19",,,
26245,"XS20","small_airport","Dos Arroyos Ranch Airport",30.15410041809082,-99.29779815673828,2058,"NA","US","US-TX","Mountain Home","no","XS20",,"XS20",,,
26246,"XS21","small_airport","H & S Airfield",29.331100463867188,-95.70469665527344,100,"NA","US","US-TX","Damon","no","XS21",,"XS21",,,
26247,"XS22","closed","Y O Ranch Airport",30.203326,-99.67682,2136,"NA","US","US-TX","Mountain Home","no",,,,,,"XS22"
26248,"XS23","small_airport","Priour Ranch Airport",30.12660026550293,-99.47119903564453,2200,"NA","US","US-TX","Mountain Home","no","XS23",,"XS23",,,
26249,"XS24","small_airport","Cherry Spraying Service Airport",29.829700469970703,-97.09919738769531,370,"NA","US","US-TX","Muldoon","no","XS24",,"XS24",,,
26250,"XS25","small_airport","Flying C Ranch Airport",29.384700775146484,-95.68299865722656,70,"NA","US","US-TX","Needville","no","XS25",,"XS25",,,
26251,"XS26","heliport","Graco Mechanical Inc Heliport",29.726900100708008,-95.4832992553711,50,"NA","US","US-TX","Houston","no","XS26",,"XS26",,,
26252,"XS27","closed","Farm Air Service Airport",30.037248,-94.397303,45,"NA","US","US-TX","Nome","no",,,,,,"XS27"
26253,"XS28","closed","North Willis Airport",30.0266,-94.4627,42,"NA","US","US-TX","Nome","no",,,,,,"XS28"
26254,"XS29","closed","Sonny Broussard Landing Strip",29.990801,-94.422401,35,"NA","US","US-TX","Nome","no",,,,,,"XS29, XS29"
26255,"XS30","small_airport","Burress Airport",33.605098724365234,-95.48190307617188,484,"NA","US","US-TX","Paris","no","XS30",,"XS30",,,
26256,"XS31","small_airport","Graham Field",33.70180130004883,-96.83190155029297,695,"NA","US","US-TX","Sadler","no","XS31",,"XS31",,,
26257,"XS32","heliport","Nucor Ems Heliport",31.344999313354492,-96.16500091552734,443,"NA","US","US-TX","Jewett","no","XS32",,"XS32",,,
26258,"XS33","small_airport","Chesson Airport",30.062557,-93.865664,10,"NA","US","US-TX","Orange","no","XS33",,"XS33",,,
26259,"XS34","closed","Skylark Airport",32.312183,-96.487355,430,"NA","US","US-TX","Ennis","no",,,,,,"XS34"
26260,"XS35","small_airport","Trull Airport",28.739200592041016,-96.21910095214844,18,"NA","US","US-TX","Palacios","no","XS35",,"XS35",,,
45849,"XS36","closed","Tres Ninos Ranch Airport",30.253528,-101.691631,1690,"NA","US","US-TX","Pandale","no",,,,,,"XS36"
26261,"XS37","heliport","Police Heliport",29.69219970703125,-95.19599914550781,55,"NA","US","US-TX","Pasadena","no","XS37",,"XS37",,,
26262,"XS38","heliport","3321 Westside Heliport",29.66101,-95.201908,36,"NA","US","US-TX","Pasadena","no","XS38",,"XS38",,,
26263,"XS39","closed","A&A Flying Service Airport",29.536301,-95.264099,49,"NA","US","US-TX","Pearland","no",,,,,,"XS39, OLDXS39"
26264,"XS40","small_airport","Jay Kay Ranch Airport",28.80030059814453,-99.00029754638672,666,"NA","US","US-TX","Pearsall","no","XS40",,"XS40",,,
26265,"XS41","heliport","Heart Hospital of Austin Heliport",30.306,-97.741402,667,"NA","US","US-TX","Austin","no","XS41",,"XS41",,,
26266,"XS42","closed","Agricultural Supplies Airport",28.929399,-99.080299,651,"NA","US","US-TX","Pearsall","no",,,,,,"XS42"
26267,"XS43","small_airport","Medina River Ranch Airport",29.66114,-98.956561,1216,"NA","US","US-TX","Pipe Creek","no","XS43",,"XS43",,,
26268,"XS44","small_airport","Rancho del Cielo Airport",31.015301,-104.211998,4408,"NA","US","US-TX","Fort Davis","no","XS44",,"XS44",,,
26269,"XS45","heliport","Mustang Island Heliport",27.715900421142578,-97.1729965209961,10,"NA","US","US-TX","Port Aransas","no","XS45",,"XS45",,,
26270,"XS46","closed","Port O'Connor Private Airport",28.430002,-96.44299,8,"NA","US","US-TX","Port O'Connor","no",,,,,,"XS46"
26271,"XS47","small_airport","Maurice Dauwe Farm Airport",29.000200271606445,-98.57109832763672,447,"NA","US","US-TX","Poteet","no","XS47",,"XS47",,,
45830,"XS48","small_airport","Marlin's Meadow Airport",32.953889,-95.5775,490,"NA","US","US-TX","Yantis","no","XS48",,"XS48",,,
26272,"XS49","small_airport","Dean Ranch Airport",29.49020004272461,-97.12190246582031,400,"NA","US","US-TX","Shiner","no","XS49",,"XS49",,,
26273,"XS50","small_airport","4G Ranch Airport",27.380468,-98.308134,272,"NA","US","US-TX","Concepcion","no","XS50",,"XS50",,,
26274,"XS51","small_airport","Seeligson Ranch Airport",27.408325,-98.143125,172,"NA","US","US-TX","Premont","no","XS51",,"XS51",,,
26275,"XS52","heliport","Lewis Heliport",27.337131,-98.128417,145,"NA","US","US-TX","Premont","no","XS52",,"XS52",,,
26276,"XS53","closed","Price Ranch Airport",28.5961,-99.571404,532,"NA","US","US-TX","Big Wells","no",,,,,,"XS53"
26277,"XS54","heliport","Sheraton Arlington Hotel Heliport",32.757801,-97.0811,535,"NA","US","US-TX","Arlington","no","XS54",,"XS54",,,"Arlington Marriott Hotel"
26278,"XS55","small_airport","Gizmo Field",31.92930030822754,-96.93890380859375,551,"NA","US","US-TX","Malone","no","XS55",,"XS55",,,
26279,"XS56","small_airport","Flying W Airport",26.450571,-97.791011,30,"NA","US","US-TX","Raymondville","no","XS56",,"XS56",,,"Bell Airfield"
26280,"XS57","small_airport","Havelka Haven Airport",31.464969,-97.404658,711,"NA","US","US-TX","Mc Gregor","no","XS57",,"XS57",,,"Flying H Airfield"
26281,"XS58","small_airport","Tri-County Air Service Airport",30.044323,-94.706059,70,"NA","US","US-TX","Raywood","no","XS58",,"XS58",,,
26282,"XS59","small_airport","Mellon Ranch Airport",28.280799865722656,-97.2114028930664,38,"NA","US","US-TX","Refugio","no","XS59",,"XS59",,,
26283,"XS60","small_airport","Mustang Community Airfield",33.31840133666992,-96.90599822998047,605,"NA","US","US-TX","Aubrey","no","XS60",,"XS60",,,
26284,"XS61","small_airport","Deep Creek Ranch Airport",31.114900588989258,-99.00340270996094,1388,"NA","US","US-TX","Richland Springs","no","XS61",,"XS61",,,
26285,"XS62","closed","Casey Three Ranch Airport",29.633301,-99.728699,1586,"NA","US","US-TX","Rio Frio","no",,,,,,"XS62"
26286,"XS63","closed","Texas Air Museum Airport",26.228701,-97.560799,30,"NA","US","US-TX","Rio Hondo","no",,,,,,"XS63"
26287,"XS64","small_airport","Farm Services Inc Airport",26.249000549316406,-97.56500244140625,25,"NA","US","US-TX","Rio Hondo","no","XS64",,"XS64",,,
26288,"XS65","heliport","Kitching Ranch Heliport",30.147563,-97.765161,620,"NA","US","US-TX","Austin","no","XS65",,"XS65",,,
26289,"XS66","small_airport","Rabb Dusting Inc Airport",27.80389976501465,-97.74359893798828,83,"NA","US","US-TX","Robstown","no","XS66",,"XS66",,,
26290,"XS67","small_airport","San Jose Island Airport",27.944499969482422,-96.98500061035156,10,"NA","US","US-TX","Rockport","no","XS67",,"XS67",,,
26291,"XS68","small_airport","Sky Lane Ranch Airport",30.256859,-96.328824,290,"NA","US","US-TX","Chappell Hill","no","XS68",,"XS68",,,
26292,"XS69","small_airport","Hackberry Ranch Airport",29.892696,-100.016799,1829,"NA","US","US-TX","Barksdale","no","XS69",,"XS69",,,
26293,"XS70","small_airport","Glover Airport",33.13460159301758,-95.01799774169922,400,"NA","US","US-TX","Mount Pleasant","no","XS70",,"XS70",,,
26294,"XS71","small_airport","San Christoval Ranch Airport",28.74810028076172,-98.04499816894531,385,"NA","US","US-TX","Pawnee","no","XS71",,"XS71",,,
26295,"XS72","small_airport","F R Duke Farm Airport",30.481744,-94.83055,85,"NA","US","US-TX","Romayor.","no","XS72",,"XS72",,,
26296,"XS73","closed","Double D Ranch Airport",29.877044,-97.290004,520,"NA","US","US-TX","Rosanky","no",,,,,,"XS73"
26297,"XS74","closed","Diamondaire Airport",31.6082,-97.162804,424,"NA","US","US-TX","Waco","no",,,,,,"XS74"
26298,"XS75","small_airport","West Ranch Airport",30.45439910888672,-98.48919677734375,1470,"NA","US","US-TX","Round Mountain","no","XS75",,"XS75",,,
26299,"XS76","small_airport","Texas Menhaden Strip",29.72410011291504,-93.87039947509766,6,"NA","US","US-TX","Sabine Pass","no","XS76",,"XS76",,,
26300,"XS77","small_airport","Seafood Warehouse Park Airport",29.465499877929688,-94.62740325927734,9,"NA","US","US-TX","Crystal Beach","no","XS77",,"XS77",,,
26301,"XS78","small_airport","Santiago Cattle Company Airport",31.388051,-99.099905,1387,"NA","US","US-TX","Brady","no","XS78",,"XS78",,,"Las Culebras Airport"
26302,"XS79","closed","A W Ranch Airport",29.250685,-98.459829,540,"NA","US","US-TX","San Antonio","no",,,,,,"XS79"
26303,"XS80","small_airport","Scout Airport",29.972556,-98.934637,1497,"NA","US","US-TX","Comfort","no","XS80",,"XS80",,,"Santiago Cattle Co."
26304,"XS81","heliport","Santa Rosa Helistop",29.426847,-98.499151,820,"NA","US","US-TX","San Antonio","no","XS81",,"XS81",,,
26305,"XS82","heliport","Del Rio Heliport",29.422500610351562,-98.48390197753906,707,"NA","US","US-TX","San Antonio","no","XS82",,"XS82",,,
26306,"XS83","heliport","Methodist Hospital Heliport",29.507652,-98.571306,1078,"NA","US","US-TX","San Antonio","no","XS83",,"XS83",,,"Air Evac Lifeteam Base 148 Heliport"
26307,"XS84","heliport","Department of Public Safety Heliport",29.361299514770508,-98.44920349121094,650,"NA","US","US-TX","San Antonio","no","XS84",,"XS84",,,
26308,"XS85","heliport","University Health System Heliport",29.508919,-98.58022,994,"NA","US","US-TX","San Antonio","no","XS85",,"XS85",,,
26309,"XS86","small_airport","T-Ranch Airport",29.266123,-98.923859,880,"NA","US","US-TX","Devine","no","XS86",,"XS86",,,
26310,"XS87","heliport","Industrial Helicopters Inc Heliport",28.44499969482422,-96.44830322265625,10,"NA","US","US-TX","Port O'Connor","no","XS87",,"XS87",,,
26311,"XS88","small_airport","Parson Field",33.857398986816406,-95.70480346679688,475,"NA","US","US-TX","Paris","no","XS88",,"XS88",,,
26312,"XS89","closed","Yates Airport",29.620138,-98.448843,971,"NA","US","US-TX","San Antonio","no",,,,,,"XS89, XS89, XS89"
26313,"XS90","small_airport","Fentress Airpark",29.769042,-97.775037,460,"NA","US","US-TX","Fentress","no","XS90",,"XS90",,,
26314,"XS91","small_airport","Pickle Plantation Airport",32.08649826049805,-95.59929656982422,580,"NA","US","US-TX","Poynor","no","XS91",,"XS91",,,
26315,"XS92","closed","Jackson /Bill/ Airport",33.146,-97.712502,800,"NA","US","US-TX","Paradise","no",,,,,,"XS92"
26316,"XS93","small_airport","Diamond O Ranch Airport",26.720645,-98.560439,420,"NA","US","US-TX","Santa Elena","no","XS93",,"XS93",,,
26317,"XS94","small_airport","Corralitos Airport",27.110988,-99.423323,360,"NA","US","US-TX","San Ygnacio","no","XS94",,"XS94",,,
26318,"XS95","closed","Marty Ranch Airport",29.676901,-96.970497,365,"NA","US","US-TX","Schulenburg","no",,,,,,"XS95"
26319,"XS96","heliport","Hillwood Heliport",32.976389,-97.308611,650,"NA","US","US-TX","Fort Worth","no","XS96",,"XS96",,,
26320,"XS97","heliport","Charlton Methodist Hospital Heliport",32.645999908447266,-96.89420318603516,710,"NA","US","US-TX","Dallas","no","XS97",,"XS97",,,
26321,"XS98","heliport","Guadalupe Regional Medical Center Heliport",29.567219,-97.946967,530,"NA","US","US-TX","Seguin","no","XS98",,"XS98",,,"Guadalupe Hospital Heliport"
26322,"XS99","small_airport","Lake Water Wheel Airport",30.47100067138672,-94.9126968383789,80,"NA","US","US-TX","Shepherd","no","XS99",,"XS99",,,
44992,"XUBS","medium_airport","Smolensk North Airport",54.824,32.025,820,"EU","RU","RU-SMO","Smolensk","no",,"LNX","XUBS",,"https://en.wikipedia.org/wiki/Smolensk_North_Airport","Smolensk Severny Airfield, Аэродром Смоленск Северный, ЬУБС"
311043,"XVL","closed","Vinh Long Airfield",10.2509,105.9445,27,"AS","VN","VN-SW","Vinh Long","no",,,,,,"Vinh Long Airbase, XVL"
44765,"XWPD","small_airport","Sosnovka Airfield",53.261002,45.277,,"EU","RU","RU-PNZ","Penza","no",,,"XWPD",,,"Chemodanovka Airfield, Аэродром Сосновка, Аэродром Чемодановка"
35064,"XWPR","medium_airport","Rtishchevo Air Base",52.297317,43.7241,673,"EU","RU","RU-SAR","Rtishchevo","no",,,"XWPR",,"https://en.wikipedia.org/wiki/Rtishchevo_(air_base)","ЬВПР, Ртищево"
28110,"XYMY","closed","Victoria STOLport",45.47739,-73.54388,,"NA","CA","CA-QC","Montreal","no",,,,,"https://en.wikipedia.org/wiki/Victoria_STOLport","YMY, CYMY, XYMY"
333071,"XZM","heliport","Macau Heliport at Outer Harbour Ferry Terminal",22.196242,113.55936,,"AS","MO","MO-SEE","Sé","no",,"XZM",,,"https://en.wikipedia.org/wiki/Outer_Harbour_Ferry_Terminal","Terminal Marítimo de Passageiros do Porto Exterior"
26323,"Y01","small_airport","Waukon Municipal Airport",43.280498504639,-91.469497680664,1281,"NA","US","US-IA","Waukon","no","Y01","UKN","Y01",,,
26324,"Y04","closed","Sugar Loaf Resort Airport",44.906438,-85.816097,825,"NA","US","US-MI","Cedar","no",,,,,,"Y04"
322845,"Y06Z","closed","Corunna Downs (WW II)",-21.43613,119.790754,856,"OC","AU","AU-WA","Marble Bar","no",,,,"http://www.marblebar.org.au/destination/marble-bar/corunna-downs-airfield/","https://en.wikipedia.org/wiki/Corunna_Downs_Airfield","Corunna,Downs,World,War,II,2,Marble,Bar,WorldWar,WorldWarII,WorldWar2, Y06Z"
26325,"Y16","small_airport","Dale Delight Airport",43.078899,-91.615196,1200,"NA","US","US-IA","Postville","no","IA45",,"IA45",,,"Y16"
26326,"Y30","small_airport","Pbeaaye Airport",45.53110122680664,-84.55699920654297,690,"NA","US","US-MI","Topinabee","no","Y30",,"Y30",,,
26327,"Y34","small_airport","Lake Preston Municipal Airport",44.3572998046875,-97.38480377197266,1725,"NA","US","US-SD","Lake Preston","no","Y34",,"Y34",,,
26328,"Y46","small_airport","Bedford Municipal Airport",40.63779830932617,-94.72940063476562,1201,"NA","US","US-IA","Bedford","no","Y46",,"Y46",,,
26329,"Y48","small_airport","Belmond Municipal Airport",42.852699279785156,-93.5947036743164,1201,"NA","US","US-IA","Belmond","no","Y48",,"Y48",,,
26330,"Y49","small_airport","Walker Municipal Airport",47.15829849243164,-94.64610290527344,1364,"NA","US","US-MN","Walker","no","Y49",,"Y49",,,
26331,"Y58","small_airport","Sleepy Eye Municipal Airport",44.25,-94.71690368652344,1004,"NA","US","US-MN","Sleepy Eye","no","Y58",,"Y58",,,
26332,"Y63","small_airport","Elbow Lake Municipal - Pride of the Prairie Airport",45.984678,-95.991712,1205,"NA","US","US-MN","Elbow Lake","no","Y63",,"Y63",,,
26333,"Y71","small_airport","Elgin Municipal Airport",46.3828010559082,-101.84500122070312,2355,"NA","US","US-ND","Elgin","no","Y71",,"Y71",,,
26334,"Y73","small_airport","Stambaugh Airport",46.078800201416016,-88.635498046875,1622,"NA","US","US-MI","Iron River","no","Y73",,"Y73",,,
26335,"Y76","small_airport","Morningstar Field",41.65549850463867,-93.64409637451172,805,"NA","US","US-IA","Des Moines","no","Y76",,"Y76",,,
26336,"Y77","small_airport","Bayfield County Airport",46.577329,-91.455603,1143,"NA","US","US-WI","Iron River","no","KY77",,"Y77",,,
26337,"Y87","small_airport","William B Bolton Airport",44.791397,-86.003208,944,"NA","US","US-MI","Empire","no","KY87",,"Y87",,,
26338,"Y88","small_airport","Green Lake Airport",44.60609817504883,-85.7583999633789,866,"NA","US","US-MI","Interlochen","no","Y88",,"Y88",,,
26339,"Y91","small_airport","Home Acres Sky Ranch Airport",44.3203010559082,-85.17120361328125,1247,"NA","US","US-MI","Lake City","no","Y91",,"Y91",,,
26340,"Y96","closed","Leo E. Goetz County Airport",45.365986,-84.223981,830,"NA","US","US-MI","Onaway","no",,,,,,"Y96"
26341,"Y98","small_airport","Grand Marais Airport",46.62080001831055,-85.91680145263672,838,"NA","US","US-MI","Grand Marais","no","Y98",,"Y98",,,
26342,"Y99","small_airport","Trulson Field",48.030601501464844,-101.9530029296875,2105,"NA","US","US-ND","Plaza","no","Y99",,"Y99",,,
38219,"YAAL","small_airport","Yarralin Airport",-16.44309,130.87884,,"OC","AU","AU-NT",,"no","YAAL",,,,,
26888,"YABA","medium_airport","Albany Airport",-34.94329833984375,117.80899810791016,233,"OC","AU","AU-WA","Albany","yes","YABA","ALH",,,"https://en.wikipedia.org/wiki/Albany_Airport_(Australia)","ABA, YPAL"
348489,"YABB","small_airport","Upper Warrego Airstrip",-25.194258,147.142757,1696,"OC","AU","AU-QLD","Babbiloora","no","YABB",,,,,
347949,"YABC","closed","ABC TV Studios Helipad",-33.8197,151.1863,312,"OC","AU","AU-NSW","Gore Hill","no",,,,,,"YABC, YABC"
354532,"YABD","small_airport","Aberdeen Airport",-28.06763,150.641656,971,"OC","AU","AU-QLD","Aberdeen","no","YABD",,,,,
348490,"YABF","small_airport","Aberfoyle Airport",-21.670556,145.266111,900,"OC","AU","AU-QLD","Torrens Creek","no","YABF",,,,,
348492,"YABG","small_airport","Abbieglassie Airstrip",-27.248368,147.577989,869,"OC","AU","AU-NT","Abbieglassie","no","YABG",,,,,
27311,"YABI","small_airport","Abingdon Downs Airport",-17.608814,143.183531,573,"OC","AU","AU-QLD",,"no","YABI","ABG",,,"https://en.wikipedia.org/wiki/Abingdon_Airport",
354533,"YABL","small_airport","Ambalindum Airport",-23.35187,134.732434,1966,"OC","AU","AU-NT","Ambalindum","no","YABL",,,,,
348494,"YABP","small_airport","Mooga/Brindley Park Airstrip",-26.325278,148.929849,1356,"OC","AU","AU-QLD","Mooga","no","YABP",,,,,
354534,"YABR","small_airport","Abra Mine Camp Airport",-24.628727,118.648029,1725,"OC","AU","AU-WA","Peak Hill","no","YABR",,,"http://peak-hill-wa.place-advisor.com/abra-mine-camp/",,
27312,"YABS","small_airport","Albion Downs Airport",-27.283300399780273,120.38300323486328,,"OC","AU","AU-WA",,"no","YABS",,,,,
38220,"YABU","small_airport","Amburla Airport",-23.339897,133.172332,,"OC","AU","AU-NT","Burt Plain","no","YABU",,,,,
354538,"YACD","small_airport","Alice Downs Station Airport",-24.269521,145.488553,991,"OC","AU","AU-QLD","Alice Downs","no","YACD",,,,,
27313,"YACI","small_airport","Arcadia Airport",-25.210916,148.668365,,"OC","AU","AU-QLD",,"no","YACI",,,,,
348503,"YACR","small_airport","Lotus Creek/Croyden Airstrip",-22.47322,149.156315,594,"OC","AU","AU-QLD","Croyden","no","YACR",,,,,
27314,"YACS","small_airport","Acacia Downs Airport",-31.41670036315918,141.89999389648438,,"OC","AU","AU-NSW",,"no","YACS",,,,,
348505,"YADA","small_airport","Adavale Airfield",-25.894945,144.569827,814,"OC","AU","AU-QLD","Adavale","no","YADA",,,,,
27315,"YADD","small_airport","Arubiddy Airport",-31.813752,125.919725,,"OC","AU","AU-WA",,"no","YADD",,,,,
354090,"YADE","small_airport","Annandale Airstrip",-21.943105,148.284423,853,"OC","AU","AU-QLD","Coppabella","no","YADE",,,,,
27316,"YADG","small_airport","Aldinga Airport",-35.288753,138.49421,110,"OC","AU","AU-SA","Aldinga","no","YADG",,,"https://www.aldingaaviation.com.au/",,
354093,"YADH","closed","Ashburton Downs Homestead Airstrip",-23.406506,117.084174,,"OC","AU","AU-WA","Ashburton Downs Homestead","no",,,,,,"YADH, YADH"
38221,"YADM","small_airport","Yandan Mine Airport",-21.274992,146.989697,,"OC","AU","AU-QLD",,"no","YADM",,,,,
27317,"YADO","small_airport","Andado Airport",-25.407772,135.290794,549,"OC","AU","AU-NT","Ghan","no","YADO",,,,,
354541,"YADR","small_airport","Aldersyde Airstrip",-26.663222,150.194392,1001,"OC","AU","AU-QLD","Miles","no","YADR",,,,,
38222,"YADS","small_airport","Alton Downs Airport",-26.488959,139.259906,,"OC","AU","AU-SA",,"no","YADS","AWN",,,"https://en.wikipedia.org/wiki/Alton_Downs_Airport",
354543,"YADU","small_airport","Ardgour Airstrip",-31.652468,150.040476,1657,"OC","AU","AU-NSW",,"no","YADU",,,,,
29644,"YADY","small_airport","Adaminaby Airport",-35.997799,148.796005,3346,"OC","AU","AU-NSW","Adaminaby","no","YADY",,,,,
309207,"YAFD","heliport","Alfred Hospital Helipad",-37.84526,144.9813,80,"OC","AU","AU-SA","Melbourne","no","YAFD",,"YAFD",,,
27319,"YAGD","small_airport","Augustus Downs Airport",-18.514999389648438,139.8780059814453,46,"OC","AU","AU-QLD",,"no","YAGD","AUD",,,,
354544,"YAGL","small_airport","Argyle Airstrip",-27.481395,151.796036,,"OC","AU","AU-QLD","Kingsthorpe","no","YAGL",,,,,
354552,"YAGP","heliport","Angel Platform Oil Rig Helipad",-19.498611,116.598056,100,"OC","AU","AU-WA",,"no","YAGP",,,,,
27320,"YAHD","small_airport","Ashburton Downs Airport",-23.380787,117.025573,,"OC","AU","AU-WA",,"no","YAHD",,,,,
355157,"YAIN","heliport","Agincourt North Helicopter Landing Site",-15.981015,145.820144,0,"OC","AU","AU-QLD","Agincourt Reef","no","YAIN",,,,,
354555,"YAIR","small_airport","Beela Airstrip",-29.396309,149.869974,664,"OC","AU","AU-NSW","Moree","no","YAIR",,,,,
354554,"YAIS","heliport","Agincourt South Helicopter Landing Site",-16.035616,145.834708,,"OC","AU","AU-QLD","Agincourt Reef","no","YAIS",,,,,
355158,"YAIW","heliport","Adelaide International Raceway Helicopter Landing Site",-34.696667,138.565,43,"OC","AU","AU-SA","Waterloo Corner","no","YAIW",,,,,
317734,"YAJ","seaplane_base","Lyall Harbour Seaplane Base",48.795274,-123.181801,,"NA","CA","CA-BC","Saturna Island","yes",,"YAJ",,,,
38223,"YAKG","small_airport","Arckaringa Airport",-27.946699142456055,134.7449951171875,,"OC","AU","AU-SA",,"no","YAKG",,,,,
27321,"YALA","small_airport","Marla Airport",-27.334298,133.627696,328,"OC","AU","AU-SA","Marla","no","YALA","MRP",,,,
38224,"YALC","small_airport","Alcoota Station Airport",-22.83329963684082,134.4499969482422,,"OC","AU","AU-NT",,"no","YALC",,,,,
27322,"YALG","small_airport","Adels Grove Airport",-18.694729,138.527727,,"OC","AU","AU-QLD",,"no","YALG",,,,,
